text,label,document_index,subset
fixme bytes total,ARCHITECTURE,4451,train
fixme,CODE,4453,train
apply flag data fixme seems wrong,DEFECT,4454,train
map fixme selection dry,CODE,4455,train
profile fixme handle noise document,DOCUMENTATION,4456,train
catch use removed later time,CODE,4457,train
fixme ignoring,CODE,4458,train
fixme think would best handle everything ve done case,ARCHITECTURE,4461,train
fixme maybe look median value make guess warning object lack units assuming ratio,DEFECT,4463,train
param optional time format this used oce stored result metadata slot case user requires,CODE,4464,train
fixme setting tricky results ve issues,DEFECT,4465,train
think still need map,CODE,4466,train
fixme next lines used loop nt see moved,CODE,4467,train
fixmegsw handle gsw,CODE,4468,train
note larger case,CODE,4469,train
bug approximation pressure,ARCHITECTURE,4471,train
lat avoid fixme,DEFECT,4472,train
fixme info could comment needed,CODE,4473,train
test get range depth ie error top error note diff depth fixme check depth sound speed small error low priority,TEST,4474,train
fixme ignoring may best anyway,ALGORITHM,4476,train
possibly needed possibly needed,CODE,4477,train
fixme grid grid grid rep message,CODE,4480,train
fixme added later change depending fixme pretty operation,ALGORITHM,4481,train
if present put longitude lines around world matter else true,ALGORITHM,4482,train
important whether write breaks important several issues including important issues possibly breaks breaks later breaks small,CODE,4483,train
fixme,DEFECT,4484,train
fixme,DEFECT,4485,train
line fixme obsolete removed fall,CODE,4486,train
fixme need non,REQUIREMENTS,4487,train
guess timezone fixme different column,CODE,4488,train
store local values tricky cases etc,ARCHITECTURE,4489,train
risky code look first match rhs,CODE,4490,train
fixme column depth depth fixme sensible,CODE,4491,train
metadata header info fixme add types starting perhaps,REQUIREMENTS,4492,train
developer alter line suit new data class,DESIGN,4493,train
fixme keep,CODE,4494,train
grid regular need first unless which data fixme checking first value,DEFECT,4495,train
fixme latitude lat confusing,CODE,4496,train
note use local gsw defined use value,CODE,4498,train
per ever used used previous dk branch early,CODE,4499,train
know beam fixme look text things eg beam cells etc text text,CODE,4501,train
remaining to do see https,REQUIREMENTS,4502,train
fixme yield warning run test expectwarning nas coercion,TEST,4505,train
much difference fail,TEST,4507,train
z0 special bug fixme,DEFECT,4508,train
print priors called internally param named list prior stuff param txt header param list two functions like defined the first used format numbers except adjusted scales second function used this kind hacky replaced point,CODE,4510,train
nocov end,TEST,4511,train
nocov start code unused weights interpreted number binomial,TEST,4512,train
this file intended used process nocov start,TEST,4513,train
todo,CODE,4514,train
todo with change add adjust labels position,CODE,4515,train
todo add parameter allow explicitly passing function call instead available object,DESIGN,4516,train
todo add checks numeric,CODE,4517,train
plot todo remove cex col present,CODE,4518,train
todo should reorder parameters parameter passed dots length,CODE,4520,train
todo add parameter specify center default start end,CODE,4521,train
check invalid the error trycatch,DEFECT,4522,train
correct parameters know,CODE,4523,train
format,CODE,4524,train
todo move column need todo move time series values time series data frame todo move point estimates scalar data frame,CODE,4526,train
add code id different codes species parse columns later use old code,CODE,4527,train
specification need,CODE,4528,train
add error data note arguments passed function functionality turned setting wtatage switch if ss ignore file need turn like data todo check section wtatage implementation changed,ALGORITHM,4529,train
write log file todo log file separate function update current arguments,USABILITY,4530,train
reduce average use,ARCHITECTURE,4531,train
ugly start need fix,DEFECT,4532,train
this quite hack nt return valid object makes names trying detect case since quite likely users try use,DEFECT,4533,train
check documentation todo stop test found,DOCUMENTATION,4536,train
bug row names unique ensure names defined,CODE,4537,train
hack ensure exists even zero record,CODE,4538,train
need parse still,CODE,4541,train
bad idea,CODE,4542,train
bad start worse reset everything,CODE,4543,train
todo for load directly like dry,REQUIREMENTS,4544,train
bug raster package workaround https gisstackexchangecomquestions264133rasterbuffererrorwithpackageupdates264154,DEFECT,4545,train
bug raster package workaround https gisstackexchangecomquestions264133rasterbuffererrorwithpackageupdates264154,DEFECT,4546,train
fix work work,CODE,4547,train
ad todo solve problem uk vs but simple set named polygons map database if comes anything world could break something else we leave,DEFECT,4548,train
you think could order rows ll use ugly way,CODE,4550,train
if wanted could compute running total nx us index row column vectors document acc matrix 0l nx nx acc 1l indices nx acc calculate sequences,DOCUMENTATION,4551,train
todo validation,TEST,4553,train
todo,ARCHITECTURE,4554,train
value looking tags removed character level due removed tokens treetagger still residual left,TEST,4556,train
error message ugly,CODE,4557,train
take color return object param string note only limited set colors supported see api,DEFECT,4558,train
todo previous step,REQUIREMENTS,4559,train
perform todo allow supplying variables variables nonzero,CODE,4562,train
todo still us rules names else names root node returns,ALGORITHM,4564,train
todo handle errors,CODE,4565,train
todo multiple custom database id types gene sets gene set description file gene set file gene set file,REQUIREMENTS,4566,train
somewhat inefficient a1 setting mean mean none used re a1,ARCHITECTURE,4567,train
put trycatch,CODE,4568,train
this hacky way find variables needed calculate results it wo nt get right time problems think cause extra variables database nt seem like end world,DEFECT,4569,train
nocov start last updated rlang,TEST,4570,train
because machine precision issues here hacky way force though technically limits us digits precision alpha seems like enough could go higher worry vs systems,CODE,4571,train
workaround localmax fails otherwise,CODE,4574,train
for nt allow nas,CODE,4575,train
that working uses rt,DEFECT,4577,train
we re keeping one comparison unit tests removed,TEST,4578,train
todo replace implementation note function retention times,ARCHITECTURE,4579,train
newer sure change this means one,DEFECT,4580,train
exists object filled always returns false,DEFECT,4581,train
this point replaced call need parameter lists getting options environment,DESIGN,4582,train
todo done assay assay assay assay assay assay,DEFECT,4583,train
what re completely,TEST,4584,train
todo add example help page on mz rt,CODE,4585,train
todo decide deal,ALGORITHM,4589,train
need add metadata,REQUIREMENTS,4590,train
add test tables ids todo,TEST,4591,train
need to update redundant features removal,DESIGN,4592,train
save model outloc todo make input temp location,REQUIREMENTS,4593,train
todo get lambda param,CODE,4596,train
select best model remove others need to edit this,ALGORITHM,4597,train
does this correctly,DEFECT,4599,train
test,TEST,4601,train
todo add input checks test options fftempdir getwd,TEST,4602,train
fails null,TEST,4603,train
fails target outcome differ,TEST,4604,train
file found return positive probably unless overwrite option purposes return true,DESIGN,4605,train
using raster gdal note used option causes shift cell stats would highly performance though workarounds,ALGORITHM,4607,train
todo arg one left eg rnorm args take multiple eg sum,DEFECT,4608,train
fixme defined parameters never get others see line,DESIGN,4609,train
nb truncation nt work well stan instead use generated fact,DEFECT,4610,train
use quickanddirty way,CODE,4611,train
figure many categories ordered variables todo seems like already hidden somewhere lavaan,DESIGN,4612,train
