text,label,document_index
catch use removed later time,CODE,2656
fixme ignoring,CODE,2667
fixme always work,DEFECT,2669
it connection ie file ever happen,CODE,2674
fixme think would best handle everything ve done case,ARCHITECTURE,2676
could find maybe form make,ALGORITHM,2680
fixme maybe look median value make guess warning object lack units assuming ratio,DEFECT,2683
param optional time format this used oce stored result metadata slot case user requires,CODE,2690
fixme setting tricky results ve issues,DEFECT,2697
think still need map,CODE,2700
fixme next lines used loop nt see moved,CODE,2707
fixmegsw handle gsw,CODE,2710
note larger case,CODE,2711
fixme guess scale,REQUIREMENTS,2719
bug approximation pressure,ARCHITECTURE,2724
lat avoid fixme,DEFECT,2732
fixme info could comment needed,CODE,2738
test get range depth ie error top error note diff depth fixme check depth sound speed small error low priority,TEST,2739
ensure fixme check equal values,CODE,2751
fixme ignoring may best anyway,ALGORITHM,2759
possibly needed possibly needed,CODE,2764
use case avoid getting eg view two fixme kludge avoid weird lines fixme would better complete polygons fixme filled it might smart,CODE,2770
fixme nt use optimize method use well maybe try sort think method best note issue tol set,CODE,2774
fixme grid grid grid rep message,CODE,2775
fixme added later change depending fixme pretty operation,ALGORITHM,2777
if present put longitude lines around world matter else true,ALGORITHM,2779
important whether write breaks important several issues including important issues possibly breaks breaks later breaks small,CODE,2786
fixme,DEFECT,2802
fixme,DEFECT,2806
line fixme obsolete removed fall,CODE,2826
fixme need non,REQUIREMENTS,2830
guess timezone fixme different column,CODE,2832
store local values tricky cases etc,ARCHITECTURE,2841
risky code look first match rhs,CODE,2842
fixme column depth depth fixme sensible,CODE,2843
metadata header info fixme add types starting perhaps,REQUIREMENTS,2845
developer alter line suit new data class,DESIGN,2870
fixme keep,CODE,2878
grid regular need first unless which data fixme checking first value,DEFECT,2883
fixme latitude lat confusing,CODE,2887
fixme wrong formulae,DEFECT,2889
note use local gsw defined use value,CODE,2906
per ever used used previous dk branch early,CODE,2908
fixme next tests fail store ahrs array,TEST,2924
know beam fixme look text things eg beam cells etc text text,CODE,2929
remaining to do see https,REQUIREMENTS,2931
zlim next call ignored fixme add test first,TEST,2934
fixme add tests data,TEST,2939
fixme yield warning run test expectwarning nas coercion,TEST,2944
we test early test machine version coding error using undefined variable named nas cause failure build,TEST,2945
much difference fail,TEST,2948
z0 special bug fixme,DEFECT,2953
temporary hack call two separate times,CODE,2957
print priors called internally param named list prior stuff param txt header param list two functions like defined the first used format numbers except adjusted scales second function used this kind hacky replaced point,CODE,2958
nocov end,TEST,2960
nocov start code unused weights interpreted number binomial,TEST,2966
this file intended used process nocov start,TEST,2976
todo,CODE,2991
todo with change add adjust labels position,CODE,2995
todo add parameter allow explicitly passing function call instead available object,DESIGN,2998
todo add checks numeric,CODE,3002
plot todo remove cex col present,CODE,3008
todo adjust algorithm labels fall todo implement vertical label labels plot,ALGORITHM,3009
todo should reorder parameters parameter passed dots length,CODE,3011
todo add parameter specify center default start end,CODE,3014
check invalid the error trycatch,DEFECT,3019
correct parameters know,CODE,3029
format,CODE,3036
todo add ability turn options script for provide error,REQUIREMENTS,3047
todo move column need todo move time series values time series data frame todo move point estimates scalar data frame,CODE,3055
add code id different codes species parse columns later use old code,CODE,3056
specification need,CODE,3069
add error data note arguments passed function functionality turned setting wtatage switch if ss ignore file need turn like data todo check section wtatage implementation changed,ALGORITHM,3072
write log file todo log file separate function update current arguments,USABILITY,3073
reduce average use,ARCHITECTURE,3074
ugly start need fix,DEFECT,3092
this quite hack nt return valid object makes names trying detect case since quite likely users try use,DEFECT,3094
error create fails even though nt exist,DEFECT,3104
modify namespace output,DESIGN,3109
check documentation todo stop test found,DOCUMENTATION,3113
bug row names unique ensure names defined,CODE,3119
hack ensure exists even zero record,CODE,3120
nonbreaking spaces differently spaces things decimal so end spaces nonbreaking,CODE,3137
works around bug,CODE,3143
need parse still,CODE,3148
bad idea,CODE,3152
bad start worse reset everything,CODE,3156
todo for load directly like dry,REQUIREMENTS,3171
bug raster package workaround https gisstackexchangecomquestions264133rasterbuffererrorwithpackageupdates264154,DEFECT,3174
bug raster package workaround https gisstackexchangecomquestions264133rasterbuffererrorwithpackageupdates264154,DEFECT,3179
fix work work,CODE,3182
ad todo solve problem uk vs but simple set named polygons map database if comes anything world could break something else we leave,DEFECT,3188
todo,CODE,3193
you think could order rows ll use ugly way,CODE,3197
if wanted could compute running total nx us index row column vectors document acc matrix 0l nx nx acc 1l indices nx acc calculate sequences,DOCUMENTATION,3203
todo rcpp,ARCHITECTURE,3205
todo validation,TEST,3220
todo,ARCHITECTURE,3235
define word lists enough data file around much nt work ca nt word list due code left though get include word lists future,DEFECT,3236
value looking tags removed character level due removed tokens treetagger still residual left,TEST,3245
error message ugly,CODE,3246
take color return object param string note only limited set colors supported see api,DEFECT,3253
todo previous step,REQUIREMENTS,3270
number summary todo,CODE,3274
todo make way,CODE,3280
perform todo allow supplying variables variables nonzero,CODE,3285
todo make optional argument function replace dummy indicators single sum,REQUIREMENTS,3295
todo still us rules names else names root node returns,ALGORITHM,3298
todo handle errors,CODE,3301
todo multiple custom database id types gene sets gene set description file gene set file gene set file,REQUIREMENTS,3303
somewhat inefficient a1 setting mean mean none used re a1,ARCHITECTURE,3311
put trycatch,CODE,3312
this hacky way find variables needed calculate results it wo nt get right time problems think cause extra variables database nt seem like end world,DEFECT,3324
nocov start last updated rlang,TEST,3327
because machine precision issues here hacky way force though technically limits us digits precision alpha seems like enough could go higher worry vs systems,CODE,3331
use lm instead,CODE,3342
use lm instead,CODE,3345
workaround localmax fails otherwise,CODE,3347
for nt allow nas,CODE,3359
fix metadata always calculate later,CODE,3364
that working uses rt,DEFECT,3370
we re keeping one comparison unit tests removed,TEST,3372
todo replace implementation note function retention times,ARCHITECTURE,3373
newer sure change this means one,DEFECT,3376
exists object filled always returns false,DEFECT,3381
this point replaced call need parameter lists getting options environment,DESIGN,3383
todo done assay assay assay assay assay assay,DEFECT,3388
what re completely,TEST,3389
todo add example help page on mz rt,CODE,3394
todo add,ALGORITHM,3395
what else tested,TEST,3407
select best model remove others need to edit this,ALGORITHM,3409
todo decide deal,ALGORITHM,3426
need add metadata,REQUIREMENTS,3428
add test tables ids todo,TEST,3433
need to update redundant features removal,DESIGN,3435
save model outloc todo make input temp location,REQUIREMENTS,3436
clean todo,USABILITY,3440
todo incorporate indexes,CODE,3442
todo get lambda param,CODE,3444
select best model remove others need to edit this,ALGORITHM,3453
todo replace make relative positions,CODE,3455
does this correctly,DEFECT,3460
todo test scores test prediction,TEST,3465
test,TEST,3469
todo add input checks test options fftempdir getwd,TEST,3475
fails null,TEST,3476
fails target outcome differ,TEST,3480
file found return positive probably unless overwrite option purposes return true,DESIGN,3488
file exist older day download working seem update,DEFECT,3489
using raster gdal note used option causes shift cell stats would highly performance though workarounds,ALGORITHM,3492
todo arg one left eg rnorm args take multiple eg sum,DEFECT,3496
fixme defined parameters never get others see line,DESIGN,3507
nb truncation nt work well stan instead use generated fact,DEFECT,3516
use quickanddirty way,CODE,3520
